site,url,recommend,title,comment,shoppingmall,price,deliveryfee,category,time,author,views
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612784?page=8, 0 ,[티몬]컴퓨티파이 7500F + 4060 TI 화이트 게이밍 컴퓨터,13,기타 쇼핑몰,"￦ 1,200,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,COMPUTiFY,3.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612774?page=8, 0 ,[오늘의집] LG MyView 스마트모니터 32SR50F 외 3건 오늘의집 세일 페스타 안내,0,기타 쇼핑몰,"￦ 280,980 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,LGEMONITOR,2.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612735?page=8, 18 ,[알리] 역대가 슈퍼플라워 SF-1000F14XP LEADEX VII PRO PLATINUM 화이트...,37,기타 쇼핑몰,"￦ 205,564 (KRW)","배송비 무료,국내배송",PC제품,2024-06-20 00:00,user_646179,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612712?page=8, 7 ,"[알리]ZSUS 15.6인치 휴대용 모니터, 1080P HDR 16:9 (48,273)",31,기타 쇼핑몰,"￦ 48,273 (KRW)",배송비 0,PC제품,2024-06-20 00:00,제로는동글해,5.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612699?page=8, 0 ,"[네이버] LG 2000:1 명암비 32UQ850V, 듀얼업 28MQ780 외 2종 라이브 특가",0,기타 쇼핑몰,"￦ 640,486 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG대장,1.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612697?page=8, 4 ,[컴퓨존] ASUS PRIME 850W GOLD BULK + MANLI 4070TI SUPER Po...,8,기타 쇼핑몰,"￦ 1,299,000 (KRW)","배송비 2,500",PC제품,2024-06-20 00:00,대원CTS,2.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612681?page=8, 2 ,"[위메프] 마이크로닉스 WARP WK-1 마닉축 RGB 게이밍 키보드 [29,900원/무료배송]",2,기타 쇼핑몰,"￦ 29,900 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,Micronics,1.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612656?page=8, 0 ,[티몬] LG 고해상도 4K 모니터360 32UN880 외 3건 디지털 메가세일 안내,2,기타 쇼핑몰,"￦ 543,564 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,LGEMONITOR,2.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612641?page=8, 9 ,[티몬] GIGABYTE 지포스 RTX 4070 SUPER Gaming OC D6X 12GB 피씨디...,15,기타 쇼핑몰,"￦ 818,181 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,피씨디렉트,4.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612613?page=8, 4 ,[알리] N100 미니 PC / 8g 256g / 57.39달러(코인필요),21,기타 쇼핑몰,$ 57.39 (USD),배송비 무배,PC제품,2024-06-20 00:00,바이럴헌터,6.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612599?page=8, 1 ,"[티몬]주연테크 V22FX-W 22인치 화이트 100Hz 모니터 외 2모델(67,680원/무배)",1,기타 쇼핑몰,"￦ 67,680 (KRW)",배송비 0,PC제품,2024-06-20 00:00,주연테크,2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612564?page=8, 6 ,[퀘플래플] 노 레스트 포더 위키드 래플,2,기타 쇼핑몰,￦ 0 (KRW),배송비 없음,기타,2024-06-20 00:00,스타2실버,2.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612562?page=8, 19 ,[알리익스프레스] 75배열 신규 풀 알루미늄 기계식 키보드 archon RE:AL HX 출시 특가 ...,49,기타 쇼핑몰,"￦ 109,000 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,PREFLOW,9.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612559?page=9, 5 ,"[제닉스] 타이탄GZ 무선마우스 52%할인 외 7종 특가(37,900원/배송비2500원)",23,기타 쇼핑몰,"￦ 37,900 (KRW)","배송비 2,500",PC제품,2024-06-20 00:00,제닉스홀릭,2.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612555?page=9, 7 ,"[위메프] 🎁오늘, 딱 하루만🎁 LG 27인치 240hz 게이밍모니터 '27GP750' 특가 할인 ...",19,기타 쇼핑몰,"￦ 289,120 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG온라인샵,3.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612530?page=9, 3 ,[티몬] 한성컴퓨터 GK898B PRO 염료승화 EDITION 무접점키보드 등 9종 특가,12,기타 쇼핑몰,"￦ 136,116 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,한성컴퓨터,2.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612525?page=9, 3 ,[알리] KLLISRE DDR4 3200Mhz 32GB(16GB*2) ($33.29),9,기타 쇼핑몰,$ 33.29 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,3.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612512?page=9, 0 ,"[오늘의집] 디월트 햄머 드릴세트 DCD7781P1T (179,100원/무료)",3,기타 쇼핑몰,"￦ 179,100 (KRW)",배송비 무료,기타,2024-06-20 00:00,세균매앤,2.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612474?page=9, 6 ,"[알리] AMD 7800x3D 멀티팩국내배송 428,990원 외 수냉쿨러,메인보드,램",15,기타 쇼핑몰,"￦ 428,990 (KRW)",배송비 0,PC제품,2024-06-20 00:00,나주녁,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612438?page=9, 6 ,[알리]PentaWave Z06D 블랙 CPU공랭쿨러 (AMD용 무뽑방지가이드포함),6,기타 쇼핑몰,"￦ 45,122 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,꽁꽁얼어붙은한강위를,3.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612401?page=9, 2 ,[알리] 3.5 인치 IPS TYPE-C 보조 스크린 ($9.35),22,기타 쇼핑몰,$ 9.35 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,8.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612357?page=9, 9 ,[알리] METALFISH PWM 8포트 / ARGB 10포트 허브 ($4.19),17,기타 쇼핑몰,$ 4.19 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,4.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612354?page=9, 2 ,[알리] 로지텍 G304 화이트 ($19.25),13,기타 쇼핑몰,$ 19.25 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,5.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612329?page=9, 18 ,[알리] NiceHCK 오픈형 이어폰,16,기타 쇼핑몰,$ 0.2 (USD),배송비 무료,PC제품,2024-06-20 00:00,라데온러버,7.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612304?page=9, 4 ,[알리] fifine am8 다이나믹 마이크,18,기타 쇼핑몰,"￦ 30,300 (KRW)",배송비 0,가전제품,2024-06-20 00:00,유저이름,5.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612297?page=9, 23 ,[알리] TINHIFI T1 이어폰,55,기타 쇼핑몰,$ 0.5 (USD),배송비 무료,PC제품,2024-06-20 00:00,라데온러버,12.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612234?page=9, 6 ,[알리] NZXT KRAKEN ELITE 360 RGB WHITE 국내배송,18,기타 쇼핑몰,"￦ 272,564 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,avel,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612212?page=9, 1 ,[스팀] 포르자 호라이즌5 50% 할인,11,기타 쇼핑몰,"￦ 29,950 (KRW)",배송비 없음,SW/게임,2024-06-20 00:00,애완동물겔싱어,2.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612208?page=9, 9 ,[티몬]MANLI 지포스 RTX 4080슈퍼 114만원,33,기타 쇼핑몰,"￦ 1,148,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,user_946771,8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612174?page=9, 19 ,[알리] AULA F87 Pro 코인343필요 $17.43,44,기타 쇼핑몰,$ 17.43 (USD),배송비 무료,PC제품,2024-06-20 00:00,PC정비사,13.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612170?page=9, 4 ,[알리] 커세어 SF750 국내정발 18만,16,기타 쇼핑몰,"￦ 180,814 (KRW)",배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,4.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612168?page=9, 1 ,[알리] 발키리 GL360 블랙 수냉쿨러 (국내배송 아이코다),6,기타 쇼핑몰,"￦ 115,181 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,avel,2.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612124?page=9, 5 ,[알리] WORX WX242 전동드라이버 (코인샵 딜),12,기타 쇼핑몰,$ 18.26 (USD),배송비 0,PC제품,2024-06-20 00:00,kzine,5.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612112?page=9, 6 ,[알리익스프레스] PS5 플레이스테이션5 슬림 디스크 스탠다드 에디션,10,기타 쇼핑몰,"￦ 509,804 (KRW)",배송비 무료,SW/게임,2024-06-20 00:00,fud20,7.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612110?page=9, 6 ,[알리] 팀그룹 DDR5-5600 CL46 Elite 패키지 16G×2개 국내발송,21,기타 쇼핑몰,"￦ 95,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,내가감자라니,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612101?page=9, 2 ,"[알리] 메타 퀘스트 3 128g, 메타 퀘스트2 128g",15,기타 쇼핑몰,"￦ 589,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,레드마린,4.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612094?page=9, 1 ,[알리] DEEPCOOL AG400 PLUS (코인할인),8,기타 쇼핑몰,$ 9.72 (USD),배송비 0,PC제품,2024-06-20 00:00,user_667460,3.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612043?page=9, 3 ,[알리] Phantkes T30 3팩 역대가,7,기타 쇼핑몰,$ 52.24 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,애완동물겔싱어,5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612032?page=9, 6 ,[알리] 윈도우 11  핫딜 역대가 수준,34,기타 쇼핑몰,"￦ 132,039 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,새벽엥,22.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1612026?page=9, 3 ,[알리] PG259QN 역대가(체감가 32),9,기타 쇼핑몰,"￦ 346,123 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,애완동물겔싱어,4.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611996?page=9, 14 ,"[알리]  WD SN740 2TB 45% 코인할인 $72.41 ($60.72, 코인 1800개)",37,기타 쇼핑몰,$ 72.41 (USD),배송비 0,PC제품,2024-06-20 00:00,user_828639,8.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611976?page=9, 14 ,"[알리] 라이젠 7700, 코인 859개",38,기타 쇼핑몰,"￦ 183,900 (KRW)","배송비 0, 초이스",PC제품,2024-06-20 00:00,user_653135,8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611973?page=9, 1 ,[알리] BTF ASUS 메인보드+그래픽카드 Z790+4070Ti Super(TUF화이트)/4090...,5,기타 쇼핑몰,"￦ 3,900,000 (KRW)",배송비 무배,PC제품,2024-06-20 00:00,Mark26,3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611919?page=10, 5 ,[티몬] (토스계좌) PowerColor 라데온 RX 7800 XT Red Devil D6 16GB,12,기타 쇼핑몰,"￦ 573,300 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,user_741392,3.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611894?page=10, 19 ,[알리] AULA F87 PRO 그레이축 ($16.72),28,기타 쇼핑몰,$ 16.72 (USD),배송비 무료배송,PC제품,2024-06-20 00:00,쌍따봉,10.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611876?page=10, 3 ,[알리]jbl flip6 8만원 초반,2,기타 쇼핑몰,"￦ 81,309 (KRW)",배송비 무료,기타,2024-06-20 00:00,합격서누,4.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611819?page=10, 6 ,[알리] AMD 라이젠5 5500 (코인할인+쿠폰할인),12,기타 쇼핑몰,$ 42.02 (USD),배송비 0,PC제품,2024-06-20 00:00,user_667460,4.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611802?page=10, 3 ,"[알리] 라이젠9 7950x (600,548 / 카드사추가할인 가능)",1,기타 쇼핑몰,"￦ 600,548 (KRW)",배송비 무배,PC제품,2024-06-20 00:00,Mark26,2.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611798?page=10, 12 ,[알리] AMD 7950X3D 멀티팩 정품,10,기타 쇼핑몰,"￦ 666,730 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,장인정신,6.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611786?page=10, 3 ,"[알리] 13700KF 아이코다 (344,855 / 네이버페이)",5,기타 쇼핑몰,"￦ 344,855 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,Mark26,2.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611780?page=10, 22 ,[알리]  KZ X Angelears Libra 이어폰,67,기타 쇼핑몰,"￦ 2,930 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,초코초코링,10.5k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611762?page=10, 4 ,[알리] 기가바이트 X670E AORUS PRO X 메인보드 제이씨현,11,기타 쇼핑몰,"￦ 321,743 (KRW)",배송비 0,PC제품,2024-06-20 00:00,수십수백수천,2.9k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611758?page=10, 12 ,[알리]라데온 7900gre asus dual (국내정발),42,기타 쇼핑몰,"￦ 591,240 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,장인정신,7.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611748?page=10, 15 ,[알리] 국내정발 WD Blue 하드디스크 8TB 3.5 sata hdd (wd80eaaz),21,기타 쇼핑몰,"￦ 144,115 (KRW)",배송비 0,PC제품,2024-06-20 00:00,에어즈록,4.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611734?page=10, 6 ,[알리] WD SN770 2TB (코인샵),8,기타 쇼핑몰,"￦ 108,815 (KRW)",배송비 0,PC제품,2024-06-20 00:00,더더1018,6.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611733?page=10, 10 ,[알리] SOYO RTX3060 12G 화이트 신제품,20,기타 쇼핑몰,$ 105.17 (USD),배송비 0,PC제품,2024-06-20 00:00,구름좋아,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611722?page=10, 3 ,[엠스톤 특가몰] 리안리 O11WGX ROG Ver,4,기타 쇼핑몰,"￦ 99,000 (KRW)","배송비 4,000",PC제품,2024-06-20 00:00,STRAIGHT,3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611706?page=10, 33 ,[네이버페이] 적립 23원/ 12원 종합 차트 (24.6.17),15,기타 쇼핑몰,￦ 10 (KRW),배송비 0,기타,2024-06-20 00:00,아리시아,5.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611619?page=10, 26 ,[알리] 샤오미 정밀 드라이버,71,기타 쇼핑몰,"￦ 3,551 (KRW)","배송비 1,300",PC제품,2024-06-20 00:00,판구,16.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611503?page=10, 27 ,[알리]Kefine Klanar와 Kefine Delci,159,기타 쇼핑몰,$ 77 (USD),배송비 0,PC제품,2024-06-20 00:00,이상시인,9.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611491?page=10, 72 ,[알리] 6월 17일 메가 썸머 세일 할인코드,50,기타 쇼핑몰,$ 10 (USD),배송비 무료,기타,2024-06-20 00:00,난나야양22,37.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611346?page=10, 29 ,[알리] 6월 썸메세일 - 하이엔드(?) 추리기 : INTUAURA LUSTER 외 -,97,기타 쇼핑몰,$ 145 (USD),배송비 0,기타,2024-06-20 00:00,arcelo,14.1k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611308?page=10, 7 ,[알리]'CVJ 나이트 엘프' 이어폰 (덕후 디자인) 2탄!,27,기타 쇼핑몰,$ 25 (USD),배송비 무료,기타,2024-06-20 00:00,어깨아프다아,7.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611296?page=10, 8 ,[쿠팡] Toocki 투키 GaN 디스플레이 접지형 PD 67W 3포트 초고속 멀티충전기,12,기타 쇼핑몰,"￦ 15,500 (KRW)",배송비 무료,기타,2024-06-20 00:00,미니삔,5.8k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611233?page=10, 27 ,"[알리] Kefine Klanar, Kefine Delci 역대급 특가!!!",108,기타 쇼핑몰,$ 45 (USD),배송비 0,PC제품,2024-06-20 00:00,이상시인,14.2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611231?page=10, 27 ,[알리]Kinera Celest Wyvern Abyss 외 8종,113,기타 쇼핑몰,$ 26.99 (USD),배송비 0,PC제품,2024-06-20 00:00,이상시인,8.6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611224?page=10, 4 ,[LG 공홈] OLED42C4ENA,37,기타 쇼핑몰,"￦ 1,246,200 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,나르실,6k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611218?page=10, 1 ,[롯데온] LG 32GQ950 32인치 나노IPS(ATW) 4K 144Hz 97만 (6/17 0시~...,8,기타 쇼핑몰,"￦ 979,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG대장,3.3k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611214?page=10, 1 ,[롯데온] LG 27GR93U 27인치 IPS 4K 144Hz 49만 역대가 (6/17 0시~),9,기타 쇼핑몰,"￦ 499,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG대장,2.7k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611213?page=10, 3 ,[롯데온] LG 27GR95QE 27인치 OLED QHD 240Hz 99만 역대가 (6/17 0시~...,4,기타 쇼핑몰,"￦ 993,000 (KRW)",배송비 무료,PC제품,2024-06-20 00:00,LG대장,2k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611170?page=10, 4 ,"[네이버] 레드미패드 정발 6+128, 19.8만원",19,기타 쇼핑몰,"￦ 198,000 (KRW)",배송비 무배,PC제품,2024-06-20 00:00,스타2실버,16.4k
qz,https://quasarzone.com/bbs/qb_saleinfo/views/1611164?page=10, 0 ,"[29cm]로지텍 스트림캠 (카카오페이/ 118,845원)",4,기타 쇼핑몰,"￦ 118,845 (KRW)",배송비 0,PC제품,2024-06-20 00:00,라운더스,5.2k
